where,url,scheme,domain,path,placeholder
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://endpoint.microsoft.com,https,endpoint.microsoft.com,,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://endpoint.microsoft.com,https,endpoint.microsoft.com,,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://endpoint.microsoft.com,https,endpoint.microsoft.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://endpoint.microsoft.com,https,endpoint.microsoft.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://endpoint.microsoft.com,https,endpoint.microsoft.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__EntraID_Operations_V1.md,https://entra.microsoft.com,https,entra.microsoft.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__M365_Intune_Devices_V1.md,https://entra.microsoft.com,https,entra.microsoft.com,,False
IT-SHARED/10_RUNBOOKS/SECURITY/SECURITY__RUNBOOK__M365_Compliance_Purview_V1.md,https://entra.microsoft.com,https,entra.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_365.md,https://entra.microsoft.com,https,entra.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_M365_V1.md,https://entra.microsoft.com,https,entra.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SECURITY_Incident-Response_V1.md,https://entra.microsoft.com,https,entra.microsoft.com,,False
PRIVACY_POLICY.md,https://github.com/eriqallain-afk,https,github.com,/eriqallain-afk,False
IT-SHARED/30_SCRIPTS/LIBRARY_BASH_Bash-Snippets_V1.md,https://google.com,https,google.com,,False
IT-SHARED/30_SCRIPTS/LIBRARY__Bash_Snippets.md,https://google.com,https,google.com,,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__M365_Intune_Devices_V1.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_365.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_M365_V1.md,https://intune.microsoft.com,https,intune.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_DNS_Domains_V1.md,https://lookup.icann.org,https,lookup.icann.org,,False
IT-SHARED/50_REFERENCE/GUIDE__Azure_Troubleshooting.md,"https://management.azure.com/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events?api-version=2022-10-01""",https,management.azure.com,/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,"https://management.azure.com/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events?api-version=2022-10-01""",https,management.azure.com,/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events,False
IT-SHARED/50_REFERENCE/REF__GUIDE_INFRA_Azure-Troubleshooting_V1.md,"https://management.azure.com/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events?api-version=2022-10-01""",https,management.azure.com,/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,"https://management.azure.com/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events?api-version=2022-10-01""",https,management.azure.com,/subscriptions/{subscription-id}/providers/Microsoft.ResourceHealth/events,False
PRIVACY_POLICY.md,https://openai.com/privacy,https,openai.com,/privacy,False
IT-SHARED/10_RUNBOOKS/NOC/NOC__RUNBOOK__Datto_Operations_V1.md,https://partners.datto.com,https,partners.datto.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_BACKUP_Datto-Keepit-DR_V1.md,https://partners.datto.com,https,partners.datto.com,,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com,https,portal.azure.com,,False
20_Agents/IT-CloudMaster/knowledge/RUNBOOK__M365_User_Management.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__EntraID_Operations_V1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__M365_Exchange_Online_V1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/10_RUNBOOKS/RUNBOOK_MASTER__IT_v1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_365.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_CLOUD.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_M365_V1.md,https://portal.azure.com,https,portal.azure.com,,False
IT-SHARED/50_REFERENCE/GUIDE__Azure_Troubleshooting.md,https://portal.azure.com/#blade/Microsoft_Azure_Health/AzureHealthBrowseBlade/serviceIssues,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://portal.azure.com/#blade/Microsoft_Azure_Health/AzureHealthBrowseBlade/serviceIssues,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__GUIDE_INFRA_Azure-Troubleshooting_V1.md,https://portal.azure.com/#blade/Microsoft_Azure_Health/AzureHealthBrowseBlade/serviceIssues,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://portal.azure.com/#blade/Microsoft_Azure_Health/AzureHealthBrowseBlade/serviceIssues,https,portal.azure.com,/,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/HubsExtension/BrowseResource/resourceType/microsoft.securityinsightsarg%2Fsentinel,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://portal.azure.com/#view/HubsExtension/BrowseResource/resourceType/microsoft.securityinsightsarg%2Fsentinel,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/HubsExtension/BrowseResource/resourceType/microsoft.securityinsightsarg%2Fsentinel,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://portal.azure.com/#view/HubsExtension/BrowseResource/resourceType/microsoft.securityinsightsarg%2Fsentinel,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://portal.azure.com/#view/HubsExtension/BrowseResource/resourceType/microsoft.securityinsightsarg%2Fsentinel,https,portal.azure.com,/,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/Microsoft_Azure_CostManagement,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://portal.azure.com/#view/Microsoft_Azure_CostManagement,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/Microsoft_Azure_CostManagement,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://portal.azure.com/#view/Microsoft_Azure_CostManagement,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://portal.azure.com/#view/Microsoft_Azure_CostManagement,https,portal.azure.com,/,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/Microsoft_Azure_Policy,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://portal.azure.com/#view/Microsoft_Azure_Policy,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/Microsoft_Azure_Policy,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://portal.azure.com/#view/Microsoft_Azure_Policy,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://portal.azure.com/#view/Microsoft_Azure_Policy,https,portal.azure.com,/,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/Microsoft_Azure_Security,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://portal.azure.com/#view/Microsoft_Azure_Security,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://portal.azure.com/#view/Microsoft_Azure_Security,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://portal.azure.com/#view/Microsoft_Azure_Security,https,portal.azure.com,/,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://portal.azure.com/#view/Microsoft_Azure_Security,https,portal.azure.com,/,False
IT-SHARED/10_RUNBOOKS/RUNBOOK_MASTER__IT_v1.md,https://portal.office.com,https,portal.office.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_CLOUD.md,https://portal.office.com,https,portal.office.com,,False
20_Agents/IT-CloudMaster/knowledge/RUNBOOK__M365_User_Management.md,https://protection.office.com,https,protection.office.com,,False
IT-SHARED/10_RUNBOOKS/RUNBOOK_MASTER__IT_v1.md,https://protection.office.com,https,protection.office.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_CLOUD.md,https://protection.office.com,https,protection.office.com,,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/10_RUNBOOKS/SECURITY/SECURITY__RUNBOOK__M365_Compliance_Purview_V1.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_M365_V1.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SECURITY_Incident-Response_V1.md,https://security.microsoft.com,https,security.microsoft.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__WatchGuard_Operations_V1.md,https://software.watchguard.com/SoftwareDownloads,https,software.watchguard.com,/SoftwareDownloads,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_FIREWALL.md,https://software.watchguard.com/SoftwareDownloads,https,software.watchguard.com,/SoftwareDownloads,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Firewall-VPN_V1.md,https://software.watchguard.com/SoftwareDownloads,https,software.watchguard.com,/SoftwareDownloads,False
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,https://software.watchguard.com/SoftwareDownloads,https,software.watchguard.com,/SoftwareDownloads,False
IT-SHARED/60_BUNDLES/BUNDLE_KP_Commandare-Infra_V1.md,https://status.azure.com,https,status.azure.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_KP_Commandare-Infra_V1.md,https://status.office365.com,https,status.office365.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__Fortinet_Operations_V1.md,https://support.fortinet.com,https,support.fortinet.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_FIREWALL.md,https://support.fortinet.com,https,support.fortinet.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Firewall-VPN_V1.md,https://support.fortinet.com,https,support.fortinet.com,,False
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,https://support.fortinet.com,https,support.fortinet.com,,False
20_Agents/IT-CloudMaster/knowledge/REFERENCE__Cloud_Admin_Portals.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REFERENCE__Cloud_Admin_Portals.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REFERENCE__Common_Cloud_Commands.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Cloud-Admin-Portals_V1.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Common-Cloud-Commands_V1.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://tenant-admin.sharepoint.com,https,tenant-admin.sharepoint.com,,False
IT-SHARED/50_REFERENCE/REFERENCE_LIBRARY__IT_MASTER_v1.md,https://tenant.sharepoint.com/sites/IT-Team,https,tenant.sharepoint.com,/sites/IT-Team,False
IT-SHARED/50_REFERENCE/REFERENCE__Common_Cloud_Commands.md,https://tenant.sharepoint.com/sites/IT-Team,https,tenant.sharepoint.com,/sites/IT-Team,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_INFRA_Common-Cloud-Commands_V1.md,https://tenant.sharepoint.com/sites/IT-Team,https,tenant.sharepoint.com,/sites/IT-Team,False
IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Library-IT_V1.md,https://tenant.sharepoint.com/sites/IT-Team,https,tenant.sharepoint.com,/sites/IT-Team,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__WatchGuard_Operations_V1.md,https://ui.watchguard.com,https,ui.watchguard.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_FIREWALL.md,https://ui.watchguard.com,https,ui.watchguard.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Firewall-VPN_V1.md,https://ui.watchguard.com,https,ui.watchguard.com,,False
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,https://ui.watchguard.com,https,ui.watchguard.com,,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__Unifi_Mikrotik_Operations_V1.md,https://unifi.ui.com,https,unifi.ui.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_FIREWALL.md,https://unifi.ui.com,https,unifi.ui.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Firewall-VPN_V1.md,https://unifi.ui.com,https,unifi.ui.com,,False
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,https://unifi.ui.com,https,unifi.ui.com,,False
20_Agents/IT-SysAdmin/02_RUNBOOKS/BUNDLE_INFRA_VIRTUALISATION.md,https://vcenter.domaine.com/rest/vcenter/certificate-management/vcenter/tls,https,vcenter.domaine.com,/rest/vcenter/certificate-management/vcenter/tls,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__VMware_vSphere_Operations_V1.md,https://vcenter.domaine.com/rest/vcenter/certificate-management/vcenter/tls,https,vcenter.domaine.com,/rest/vcenter/certificate-management/vcenter/tls,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_VIRTUALISATION.md,https://vcenter.domaine.com/rest/vcenter/certificate-management/vcenter/tls,https,vcenter.domaine.com,/rest/vcenter/certificate-management/vcenter/tls,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Hyperviseurs_V1.md,https://vcenter.domaine.com/rest/vcenter/certificate-management/vcenter/tls,https,vcenter.domaine.com,/rest/vcenter/certificate-management/vcenter/tls,False
OPS/OPS-DossierIA/PromptInterneActuel.rtf,https://votre-site-expert.ai,https,votre-site-expert.ai,,False
OPS/OPS-PlaybookRunner/PromptInterneActuel.rtf,https://votre-site-expert.ai,https,votre-site-expert.ai,,False
OPS/OPS-DossierIA/PromptInterneActuel.rtf,https://votre-site-expert.ai\ul0\cf0}}}}\f0\fs22,https,votre-site-expert.ai\ul0\cf0}}}}\f0\fs22,,False
OPS/OPS-PlaybookRunner/PromptInterneActuel.rtf,https://votre-site-expert.ai\ul0\cf0}}}}\f0\fs22,https,votre-site-expert.ai\ul0\cf0}}}}\f0\fs22,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_DNS_Domains_V1.md,https://whatsmydns.net,https,whatsmydns.net,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_DNS_Domains_V1.md,https://who.is,https,who.is,,False
PRIVACY_POLICY.md,https://www.connectwise.com/company/privacy,https,www.connectwise.com,/company/privacy,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__Fortinet_Operations_V1.md,https://www.forticloud.com,https,www.forticloud.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_FIREWALL.md,https://www.forticloud.com,https,www.forticloud.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Firewall-VPN_V1.md,https://www.forticloud.com,https,www.forticloud.com,,False
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,https://www.forticloud.com,https,www.forticloud.com,,False
IT-SHARED/10_RUNBOOKS/SUPPORT/RUNBOOK__N2_Support_V1.md,https://www.fortinet.com/support/product-downloads,https,www.fortinet.com,/support/product-downloads,False
PRIVACY_POLICY.md,https://www.hudu.com/privacy-policy,https,www.hudu.com,/privacy-policy,False
IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__SonicWall_Operations_V1.md,https://www.mysonicwall.com,https,www.mysonicwall.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_INFRA_FIREWALL.md,https://www.mysonicwall.com,https,www.mysonicwall.com,,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_INFRA_Firewall-VPN_V1.md,https://www.mysonicwall.com,https,www.mysonicwall.com,,False
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,https://www.mysonicwall.com,https,www.mysonicwall.com,,False
PRIVACY_POLICY.md,https://www.n-able.com/legal/privacy-policy,https,www.n-able.com,/legal/privacy-policy,False
20_Agents/IT-MaintenanceMaster/02_TEMPLATES/CONTEXTS/SHARED/TEMPLATE__CW_NOTE_INTERNE.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
20_Agents/IT-SysAdmin/02_TEMPLATES/CONTEXTS/SHARED/TEMPLATE__CW_NOTE_INTERNE.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
20_Agents/IT-SysAdmin/05_KNOWLEDGE/TEMPLATE__CW_NOTE_INTERNE.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
IT-SHARED/20_TEMPLATES/00_TEMPLATE_MASTER/TEMPLATE_MASTER_Library-IT_V1.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/TEMPLATE_CW_Note-Interne_V1.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/TEMPLATE__CW_NOTE_INTERNE.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Intervention-Live_V1.md,https://www.veeam.com/kb2197,https,www.veeam.com,/kb2197,False
